orderNumber,productName,quantityOrdered,priceEach,totalPrice,recommendedPrice,difference,percentReduction,customerName,salesEmployee,orderDate,buyPrice,productLine
10341,"2002 Yamaha YZR M1",38,78.11,2968.18,3091.68,123.50,3.994592,"Salzburg Collectables","Pamela Castillo",2004-11-24,34.17,Motorcycles
10341,"F/A 18 Hornet 1/72",34,70.40,2393.60,2720.00,326.40,12.000000,"Salzburg Collectables","Pamela Castillo",2004-11-24,54.40,Planes
10342,"1993 Mazda RX-7",40,118.89,4755.60,5661.60,906.00,16.002543,"Australian Collectors, Co.","Andy Fixter",2004-11-24,83.51,"Classic Cars"
10342,"1948 Porsche 356-A Roadster",55,63.14,3472.70,4235.00,762.30,18.000000,"Australian Collectors, Co.","Andy Fixter",2004-11-24,53.90,"Classic Cars"
10342,"1995 Honda Civic",22,115.22,2534.84,3129.50,594.66,19.001757,"Australian Collectors, Co.","Andy Fixter",2004-11-24,93.89,"Classic Cars"
10342,"1992 Ferrari 360 Spider red",30,167.65,5029.50,5080.20,50.70,0.997992,"Australian Collectors, Co.","Andy Fixter",2004-11-24,77.90,"Classic Cars"
10342,"1969 Dodge Super Bee",25,76.39,1909.75,2010.25,100.50,4.999378,"Australian Collectors, Co.","Andy Fixter",2004-11-24,49.05,"Classic Cars"
10342,"1976 Ford Gran Torino",55,136.70,7518.50,8084.45,565.95,7.000476,"Australian Collectors, Co.","Andy Fixter",2004-11-24,73.49,"Classic Cars"
10342,"1957 Vespa GS150",26,57.82,1503.32,1616.42,113.10,6.996944,"Australian Collectors, Co.","Andy Fixter",2004-11-24,32.95,Motorcycles
10342,"1957 Corvette Convertible",38,124.99,4749.62,5654.40,904.78,16.001344,"Australian Collectors, Co.","Andy Fixter",2004-11-24,69.93,"Classic Cars"
10342,"1982 Lamborghini Diablo",39,30.59,1193.01,1472.64,279.63,18.988347,"Australian Collectors, Co.","Andy Fixter",2004-11-24,16.24,"Classic Cars"
10342,"1971 Alpine Renault 1600s",48,60.01,2880.48,2939.04,58.56,1.992487,"Australian Collectors, Co.","Andy Fixter",2004-11-24,38.58,"Classic Cars"
10342,"1956 Porsche 356A Coupe",42,112.34,4718.28,5898.06,1179.78,20.002848,"Australian Collectors, Co.","Andy Fixter",2004-11-24,98.30,"Classic Cars"
10343,"1965 Aston Martin DB5",36,109.51,3942.36,4479.84,537.48,11.997750,"Reims Collectables","Loui Bondur",2004-11-24,65.96,"Classic Cars"
10343,"1999 Indy 500 Monte Carlo SS",25,118.80,2970.00,3300.00,330.00,10.000000,"Reims Collectables","Loui Bondur",2004-11-24,56.76,"Classic Cars"
10343,"1948 Porsche Type 356 Roadster",44,127.15,5594.60,6216.32,621.72,10.001416,"Reims Collectables","Loui Bondur",2004-11-24,62.16,"Classic Cars"
10343,"1966 Shelby Cobra 427 S/C",27,44.78,1209.06,1358.37,149.31,10.991851,"Reims Collectables","Loui Bondur",2004-11-24,29.18,"Classic Cars"
10343,"1961 Chevrolet Impala",30,76.80,2304.00,2425.20,121.20,4.997526,"Reims Collectables","Loui Bondur",2004-11-24,32.33,"Classic Cars"
10343,"1982 Ducati 996 R",29,37.41,1084.89,1166.67,81.78,7.009694,"Reims Collectables","Loui Bondur",2004-11-24,24.14,Motorcycles
10344,"1917 Grand Touring Sedan",45,168.30,7573.50,7650.00,76.50,1.000000,"Marseille Mini Autos","Loui Bondur",2004-11-25,86.70,"Vintage Cars"
10344,"1911 Ford Town Car",40,49.04,1961.60,2421.60,460.00,18.995705,"Marseille Mini Autos","Loui Bondur",2004-11-25,33.30,"Vintage Cars"
10344,"1932 Model A Ford J-Coupe",30,118.23,3546.90,3813.90,267.00,7.000708,"Marseille Mini Autos","Loui Bondur",2004-11-25,58.48,"Vintage Cars"
10344,"1932 Alfa Romeo 8C2300 Spider Sport",21,80.99,1700.79,1932.63,231.84,11.996088,"Marseille Mini Autos","Loui Bondur",2004-11-25,43.26,"Vintage Cars"
10344,"1957 Ford Thunderbird",26,68.42,1778.92,1853.02,74.10,3.998878,"Marseille Mini Autos","Loui Bondur",2004-11-25,34.21,"Classic Cars"
10344,"1970 Chevy Chevelle SS 454",29,61.00,1769.00,2131.21,362.21,16.995510,"Marseille Mini Autos","Loui Bondur",2004-11-25,49.24,"Classic Cars"
10344,"1939 Chevrolet Deluxe Coupe",20,27.88,557.60,663.80,106.20,15.998795,"Marseille Mini Autos","Loui Bondur",2004-11-25,22.57,"Vintage Cars"
10345,"1938 Cadillac V-16 Presidential Limousine",43,38.98,1676.14,1926.40,250.26,12.991071,"Atelier graphique","Gerard Hernandez",2004-11-25,20.61,"Vintage Cars"
10346,"1937 Lincoln Berline",42,88.36,3711.12,4315.08,603.96,13.996496,"Signal Gift Stores","Leslie Thompson",2004-11-29,60.62,"Vintage Cars"
10346,"1949 Jaguar XK 120",25,87.24,2181.00,2271.75,90.75,3.994718,"Signal Gift Stores","Leslie Thompson",2004-11-29,47.25,"Classic Cars"
10346,"1952 Citroen-15CV",24,117.44,2818.56,2818.56,0.00,0.000000,"Signal Gift Stores","Leslie Thompson",2004-11-29,72.82,"Classic Cars"
10346,"1969 Chevrolet Camaro Z28",24,80.47,1931.28,2054.64,123.36,6.003971,"Signal Gift Stores","Leslie Thompson",2004-11-29,50.51,"Classic Cars"
10346,"2002 Chevy Corvette",26,103.87,2700.62,2784.08,83.46,2.997759,"Signal Gift Stores","Leslie Thompson",2004-11-29,62.11,"Classic Cars"
10346,"1936 Mercedes Benz 500k Roadster",22,38.57,848.54,902.66,54.12,5.995613,"Signal Gift Stores","Leslie Thompson",2004-11-29,21.75,"Vintage Cars"
10347,"1952 Alpine Renault 1300",30,188.58,5657.40,6429.00,771.60,12.001867,"Australian Collectors, Co.","Andy Fixter",2004-11-29,98.58,"Classic Cars"
10347,"1962 LanciaA Delta 16V",27,132.97,3590.19,3988.98,398.79,9.997293,"Australian Collectors, Co.","Andy Fixter",2004-11-29,103.42,"Classic Cars"
10347,"1958 Setra Bus",29,132.57,3844.53,3963.43,118.90,2.999927,"Australian Collectors, Co.","Andy Fixter",2004-11-29,77.90,"Trucks and Buses"
10347,"1940 Ford Pickup Truck",42,113.17,4753.14,4900.14,147.00,2.999914,"Australian Collectors, Co.","Andy Fixter",2004-11-29,58.33,"Trucks and Buses"
10347,"1936 Mercedes-Benz 500K Special Roadster",21,46.36,973.56,1132.11,158.55,14.004823,"Australian Collectors, Co.","Andy Fixter",2004-11-29,24.26,"Vintage Cars"
10347,"1926 Ford Fire Engine",50,51.05,2552.50,3038.50,486.00,15.994734,"Australian Collectors, Co.","Andy Fixter",2004-11-29,24.92,"Trucks and Buses"
10347,"1928 Mercedes-Benz SSK",21,136.69,2870.49,3543.75,673.26,18.998519,"Australian Collectors, Co.","Andy Fixter",2004-11-29,72.56,"Vintage Cars"
10347,"1913 Ford Model T Speedster",48,84.09,4036.32,4862.88,826.56,16.997335,"Australian Collectors, Co.","Andy Fixter",2004-11-29,60.78,"Vintage Cars"
10347,"1934 Ford V8 Coupe",34,60.59,2060.06,2123.64,63.58,2.993916,"Australian Collectors, Co.","Andy Fixter",2004-11-29,34.35,"Vintage Cars"
10347,"18th Century Vintage Horse Carriage",45,95.30,4288.50,4712.40,423.90,8.995416,"Australian Collectors, Co.","Andy Fixter",2004-11-29,60.74,"Vintage Cars"
10347,"1917 Maxwell Touring Car",26,84.33,2192.58,2579.46,386.88,14.998488,"Australian Collectors, Co.","Andy Fixter",2004-11-29,57.54,"Vintage Cars"
10347,"1940s Ford truck",45,115.03,5176.35,5448.60,272.25,4.996696,"Australian Collectors, Co.","Andy Fixter",2004-11-29,84.76,"Trucks and Buses"
10348,"2001 Ferrari Enzo",48,207.80,9974.40,9974.40,0.00,0.000000,"Corrida Auto Replicas, Ltd","Martin Gerard",2004-11-01,95.59,"Classic Cars"
10348,"1969 Corvair Monza",47,122.37,5751.39,7100.76,1349.37,19.003177,"Corrida Auto Replicas, Ltd","Martin Gerard",2004-11-01,89.14,"Classic Cars"
10348,"1939 Cadillac Limousine",29,43.77,1269.33,1458.99,189.66,12.999404,"Corrida Auto Replicas, Ltd","Martin Gerard",2004-11-01,23.14,"Vintage Cars"
10348,"1962 Volkswagen Microbus",37,107.34,3971.58,4728.23,756.65,16.002817,"Corrida Auto Replicas, Ltd","Martin Gerard",2004-11-01,61.34,"Trucks and Buses"
10348,"1936 Chrysler Airflow",39,82.78,3228.42,3798.21,569.79,15.001540,"Corrida Auto Replicas, Ltd","Martin Gerard",2004-11-01,57.46,"Vintage Cars"
10348,"1980’s GM Manhattan Express",42,90.53,3802.26,4045.02,242.76,6.001454,"Corrida Auto Replicas, Ltd","Martin Gerard",2004-11-01,53.93,"Trucks and Buses"
10348,"1996 Peterbilt 379 Stake Bed with Outrigger",31,62.70,1943.70,2003.84,60.14,3.001238,"Corrida Auto Replicas, Ltd","Martin Gerard",2004-11-01,33.61,"Trucks and Buses"
10348,"1982 Camaro Z28",32,100.14,3204.48,3236.80,32.32,0.998517,"Corrida Auto Replicas, Ltd","Martin Gerard",2004-11-01,46.53,"Classic Cars"
10349,"1969 Ford Falcon",26,166.10,4318.60,4498.52,179.92,3.999538,"Muscle Machine Inc","Foon Yue Tseng",2004-12-01,83.05,"Classic Cars"
10349,"1957 Chevy Pickup",48,114.95,5517.60,5688.00,170.40,2.995781,"Muscle Machine Inc","Foon Yue Tseng",2004-12-01,55.70,"Trucks and Buses"
10349,"1998 Chrysler Plymouth Prowler",38,142.45,5413.10,6221.74,808.64,12.997007,"Muscle Machine Inc","Foon Yue Tseng",2004-12-01,101.51,"Classic Cars"
10349,"1964 Mercedes Tour Bus",38,117.82,4477.16,4663.74,186.58,4.000652,"Muscle Machine Inc","Foon Yue Tseng",2004-12-01,74.86,"Trucks and Buses"
10349,"1992 Ferrari 360 Spider red",48,164.26,7884.48,8128.32,243.84,2.999882,"Muscle Machine Inc","Foon Yue Tseng",2004-12-01,77.90,"Classic Cars"
10349,"1970 Triumph Spitfire",34,140.75,4785.50,4883.08,97.58,1.998329,"Muscle Machine Inc","Foon Yue Tseng",2004-12-01,91.92,"Classic Cars"
10349,"1970 Dodge Coronet",48,50.29,2413.92,2774.40,360.48,12.993080,"Muscle Machine Inc","Foon Yue Tseng",2004-12-01,32.37,"Classic Cars"
10349,"1958 Chevy Corvette Limited Edition",36,31.47,1132.92,1272.96,140.04,11.001131,"Muscle Machine Inc","Foon Yue Tseng",2004-12-01,15.91,"Classic Cars"
10349,"1992 Porsche Cayenne Turbo Silver",23,111.18,2557.14,2720.44,163.30,6.002705,"Muscle Machine Inc","Foon Yue Tseng",2004-12-01,69.78,"Classic Cars"
10349,"1954 Greyhound Scenicruiser",33,44.37,1464.21,1785.63,321.42,18.000370,"Muscle Machine Inc","Foon Yue Tseng",2004-12-01,25.98,"Trucks and Buses"
10350,"1972 Alfa Romeo GTA",26,110.16,2864.16,3536.00,671.84,19.000000,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-02,85.68,"Classic Cars"
10350,"1999 Yamaha Speed Boat",43,84.30,3624.90,3698.86,73.96,1.999535,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-02,51.61,Ships
10350,"1903 Ford Model A",44,135.22,5949.68,6009.96,60.28,1.003002,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-02,68.30,"Vintage Cars"
10350,"Collectable Wooden Train",41,94.79,3886.39,4134.44,248.05,5.999603,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-02,67.56,Trains
10350,"1904 Buick Runabout",30,70.22,2106.60,2633.10,526.50,19.995443,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-02,52.66,"Vintage Cars"
10350,"18th century schooner",34,98.31,3342.54,4178.26,835.72,20.001627,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-02,82.34,Ships
10350,"1912 Ford Model T Delivery Wagon",30,86.74,2602.20,2655.30,53.10,1.999774,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-02,46.91,"Vintage Cars"
10350,"1940 Ford Delivery Sedan",25,77.15,1928.75,2096.50,167.75,8.001431,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-02,48.64,"Vintage Cars"
10350,"1950's Chicago Surface Lines Streetcar",27,61.52,1661.04,1677.78,16.74,0.997747,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-02,26.72,Trains
10350,"Diamond T620 Semi-Skirted Tanker",31,104.18,3229.58,3588.25,358.67,9.995680,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-02,68.29,"Trucks and Buses"
10350,"1962 City of Detroit Streetcar",44,56.82,2500.08,2577.52,77.44,3.004438,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-02,37.49,Trains
10350,"The Schooner Bluenose",46,56.00,2576.00,3066.82,490.82,16.004200,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-02,34.00,Ships
10350,"The Mayflower",28,76.22,2134.16,2425.08,290.92,11.996305,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-02,43.30,Ships
10350,"The USS Constitution Ship",29,68.67,1991.43,2096.12,104.69,4.994466,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-02,33.97,Ships
10350,"The Titanic",31,87.15,2701.65,3105.27,403.62,12.997904,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-02,51.09,Ships
10350,"The Queen Mary",25,97.32,2433.00,2482.75,49.75,2.003826,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-02,53.63,Ships
10350,"Pont Yacht",20,48.05,961.00,1092.00,131.00,11.996337,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-02,33.30,Ships
10351,"1980s Black Hawk Helicopter",39,143.50,5596.50,6149.91,553.41,8.998668,"Stylish Desk Decors, Co.","Larry Bott",2004-12-03,77.27,Planes
10351,"1941 Chevrolet Special Deluxe Cabriolet",20,104.81,2096.20,2117.40,21.20,1.001228,"Stylish Desk Decors, Co.","Larry Bott",2004-12-03,64.58,"Vintage Cars"
10351,"1900s Vintage Bi-Plane",25,64.40,1610.00,1712.75,102.75,5.999124,"Stylish Desk Decors, Co.","Larry Bott",2004-12-03,34.25,Planes
10351,"1937 Horch 930V Limousine",38,53.92,2048.96,2498.50,449.54,17.992395,"Stylish Desk Decors, Co.","Larry Bott",2004-12-03,26.30,"Vintage Cars"
10351,"Corsair F4U ( Bird Cage)",34,68.24,2320.16,2320.16,0.00,0.000000,"Stylish Desk Decors, Co.","Larry Bott",2004-12-03,29.34,Planes
10352,"HMS Bounty",23,75.13,1727.99,2081.96,353.97,17.001768,"Auto-Moto Classics Inc.","Steve Patterson",2004-12-03,39.83,Ships
10352,"America West Airlines B757-200",49,87.75,4299.75,4886.28,586.53,12.003610,"Auto-Moto Classics Inc.","Steve Patterson",2004-12-03,68.80,Planes
10352,"American Airlines: MD-11S",22,62.19,1368.18,1628.66,260.48,15.993516,"Auto-Moto Classics Inc.","Steve Patterson",2004-12-03,36.27,Planes
10352,"Boeing X-32A JSF",49,46.18,2262.82,2433.34,170.52,7.007652,"Auto-Moto Classics Inc.","Steve Patterson",2004-12-03,32.77,Planes
10353,"P-51-D Mustang",27,71.81,1938.87,2280.96,342.09,14.997633,"Gift Ideas Corp.","George Vanauf",2004-12-04,49.00,Planes
10353,"1928 British Royal Navy Airplane",28,107.23,3002.44,3063.76,61.32,2.001462,"Gift Ideas Corp.","George Vanauf",2004-12-04,66.74,Planes
10353,"1900s Vintage Tri-Plane",35,69.55,2434.25,2535.75,101.50,4.002761,"Gift Ideas Corp.","George Vanauf",2004-12-04,36.23,Planes
10353,"1997 BMW F650 ST",46,86.90,3997.40,4594.94,597.54,13.004305,"Gift Ideas Corp.","George Vanauf",2004-12-04,66.92,Motorcycles
10353,"1928 Ford Phaeton Deluxe",40,68.10,2724.00,2751.60,27.60,1.003053,"Gift Ideas Corp.","George Vanauf",2004-12-04,33.02,"Vintage Cars"
10353,"1930 Buick Marquette Phaeton",40,35.78,1431.20,1745.60,314.40,18.010999,"Gift Ideas Corp.","George Vanauf",2004-12-04,27.06,"Vintage Cars"
10353,"American Airlines: B767-300",39,73.07,2849.73,3562.26,712.53,20.002190,"Gift Ideas Corp.","George Vanauf",2004-12-04,51.15,Planes
10353,"ATA: B757-300",48,98.48,4727.04,5695.20,968.16,16.999579,"Gift Ideas Corp.","George Vanauf",2004-12-04,59.33,Planes
10353,"F/A 18 Hornet 1/72",43,74.40,3199.20,3440.00,240.80,7.000000,"Gift Ideas Corp.","George Vanauf",2004-12-04,54.40,Planes
10354,"1969 Harley Davidson Ultimate Chopper",42,84.22,3537.24,4019.40,482.16,11.995820,"Down Under Souveniers, Inc","Peter Marsh",2004-12-04,48.81,Motorcycles
10354,"1996 Moto Guzzi 1100i",20,95.15,1903.00,2378.80,475.80,20.001682,"Down Under Souveniers, Inc","Peter Marsh",2004-12-04,68.99,Motorcycles
10354,"2003 Harley-Davidson Eagle Drag Bike",42,178.17,7483.14,8133.72,650.58,7.998554,"Down Under Souveniers, Inc","Peter Marsh",2004-12-04,91.02,Motorcycles
10354,"1968 Ford Mustang",31,157.60,4885.60,6031.67,1146.07,19.000874,"Down Under Souveniers, Inc","Peter Marsh",2004-12-04,95.34,"Classic Cars"
10354,"2002 Suzuki XREO",35,141.58,4955.30,5271.70,316.40,6.001859,"Down Under Souveniers, Inc","Peter Marsh",2004-12-04,66.27,Motorcycles
10354,"1968 Dodge Charger",29,98.65,2860.85,3405.76,544.91,15.999659,"Down Under Souveniers, Inc","Peter Marsh",2004-12-04,75.16,"Classic Cars"
10354,"1970 Plymouth Hemi Cuda",23,76.61,1762.03,1835.40,73.37,3.997494,"Down Under Souveniers, Inc","Peter Marsh",2004-12-04,31.92,"Classic Cars"
10354,"1969 Dodge Charger",28,100.19,2805.32,3224.48,419.16,12.999305,"Down Under Souveniers, Inc","Peter Marsh",2004-12-04,58.73,"Classic Cars"
10354,"1948 Porsche 356-A Roadster",21,76.23,1600.83,1617.00,16.17,1.000000,"Down Under Souveniers, Inc","Peter Marsh",2004-12-04,53.90,"Classic Cars"
10354,"1936 Harley Davidson El Knucklehead",28,49.06,1373.68,1695.96,322.28,19.002807,"Down Under Souveniers, Inc","Peter Marsh",2004-12-04,24.23,Motorcycles
10354,"1969 Dodge Super Bee",36,69.15,2489.40,2894.76,405.36,14.003233,"Down Under Souveniers, Inc","Peter Marsh",2004-12-04,49.05,"Classic Cars"
10354,"1997 BMW R 1100 S",21,96.92,2035.32,2366.70,331.38,14.001775,"Down Under Souveniers, Inc","Peter Marsh",2004-12-04,60.86,Motorcycles
10354,"1960 BSA Gold Star DBD34",28,62.46,1748.88,2132.76,383.88,17.999212,"Down Under Souveniers, Inc","Peter Marsh",2004-12-04,37.32,Motorcycles
10355,"1976 Ford Gran Torino",23,117.59,2704.57,3380.77,676.20,20.001361,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-07,73.49,"Classic Cars"
10355,"1957 Vespa GS150",31,60.30,1869.30,1927.27,57.97,3.007882,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-07,32.95,Motorcycles
10355,"1957 Corvette Convertible",25,124.99,3124.75,3720.00,595.25,16.001344,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-07,69.93,"Classic Cars"
10355,"1982 Ducati 900 Monster",41,56.10,2300.10,2839.66,539.56,19.000866,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-07,47.10,Motorcycles
10355,"1982 Lamborghini Diablo",36,37.38,1345.68,1359.36,13.68,1.006356,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-07,16.24,"Classic Cars"
10355,"1971 Alpine Renault 1600s",44,60.62,2667.28,2694.12,26.84,0.996244,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-07,38.58,"Classic Cars"
10355,"1956 Porsche 356A Coupe",32,137.62,4403.84,4493.76,89.92,2.000997,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-07,98.30,"Classic Cars"
10355,"1961 Chevrolet Impala",28,75.18,2105.04,2263.52,158.48,7.001484,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-07,32.33,"Classic Cars"
10355,"1982 Ducati 996 R",38,32.99,1253.62,1528.74,275.12,17.996520,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-07,24.14,Motorcycles
10355,"1974 Ducati 350 Mk3 Desmo",40,93.89,3755.60,4082.00,326.40,7.996080,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-07,56.13,Motorcycles
10356,"1993 Mazda RX-7",43,120.31,5173.33,6086.22,912.89,14.999293,"Lyon Souveniers","Loui Bondur",2004-12-09,83.51,"Classic Cars"
10356,"1937 Lincoln Berline",50,82.19,4109.50,5137.00,1027.50,20.001947,"Lyon Souveniers","Loui Bondur",2004-12-09,60.62,"Vintage Cars"
10356,"1936 Mercedes-Benz 500K Special Roadster",22,44.75,984.50,1186.02,201.52,16.991282,"Lyon Souveniers","Loui Bondur",2004-12-09,24.26,"Vintage Cars"
10356,"1995 Honda Civic",27,130.87,3533.49,3840.75,307.26,8.000000,"Lyon Souveniers","Loui Bondur",2004-12-09,93.89,"Classic Cars"
10356,"1932 Model A Ford J-Coupe",29,106.79,3096.91,3686.77,589.86,15.999371,"Lyon Souveniers","Loui Bondur",2004-12-09,58.48,"Vintage Cars"
10356,"1928 Mercedes-Benz SSK",30,158.63,4758.90,5062.50,303.60,5.997037,"Lyon Souveniers","Loui Bondur",2004-12-09,72.56,"Vintage Cars"
10356,"1939 Chevrolet Deluxe Coupe",48,31.86,1529.28,1593.12,63.84,4.007231,"Lyon Souveniers","Loui Bondur",2004-12-09,22.57,"Vintage Cars"
10356,"1938 Cadillac V-16 Presidential Limousine",26,42.11,1094.86,1164.80,69.94,6.004464,"Lyon Souveniers","Loui Bondur",2004-12-09,20.61,"Vintage Cars"
10356,"2002 Yamaha YZR M1",26,78.11,2030.86,2115.36,84.50,3.994592,"Lyon Souveniers","Loui Bondur",2004-12-09,34.17,Motorcycles
10357,"1952 Alpine Renault 1300",32,199.30,6377.60,6857.60,480.00,6.999533,"Mini Gifts Distributors Ltd.","Leslie Jennings",2004-12-10,98.58,"Classic Cars"
10357,"1962 LanciaA Delta 16V",43,135.92,5844.56,6352.82,508.26,8.000541,"Mini Gifts Distributors Ltd.","Leslie Jennings",2004-12-10,103.42,"Classic Cars"
10357,"1958 Setra Bus",49,109.34,5357.66,6696.83,1339.17,19.997073,"Mini Gifts Distributors Ltd.","Leslie Jennings",2004-12-10,77.90,"Trucks and Buses"
10357,"1940 Ford Pickup Truck",39,112.00,4368.00,4550.13,182.13,4.002743,"Mini Gifts Distributors Ltd.","Leslie Jennings",2004-12-10,58.33,"Trucks and Buses"
10357,"1926 Ford Fire Engine",41,58.95,2416.95,2491.57,74.62,2.994899,"Mini Gifts Distributors Ltd.","Leslie Jennings",2004-12-10,24.92,"Trucks and Buses"
10357,"1913 Ford Model T Speedster",41,91.18,3738.38,4153.71,415.33,9.999013,"Mini Gifts Distributors Ltd.","Leslie Jennings",2004-12-10,60.78,"Vintage Cars"
10357,"1934 Ford V8 Coupe",49,59.34,2907.66,3060.54,152.88,4.995197,"Mini Gifts Distributors Ltd.","Leslie Jennings",2004-12-10,34.35,"Vintage Cars"
10357,"18th Century Vintage Horse Carriage",44,104.72,4607.68,4607.68,0.00,0.000000,"Mini Gifts Distributors Ltd.","Leslie Jennings",2004-12-10,60.74,"Vintage Cars"
10357,"1917 Maxwell Touring Car",25,84.33,2108.25,2480.25,372.00,14.998488,"Mini Gifts Distributors Ltd.","Leslie Jennings",2004-12-10,57.54,"Vintage Cars"
10357,"1940s Ford truck",28,105.34,2949.52,3390.24,440.72,12.999670,"Mini Gifts Distributors Ltd.","Leslie Jennings",2004-12-10,84.76,"Trucks and Buses"
10358,"1969 Corvair Monza",49,129.93,6366.57,7402.92,1036.35,13.999206,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-10,89.14,"Classic Cars"
10358,"1957 Chevy Pickup",42,98.36,4131.12,4977.00,845.88,16.995781,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-10,55.70,"Trucks and Buses"
10358,"1998 Chrysler Plymouth Prowler",20,142.45,2849.00,3274.60,425.60,12.997007,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-10,101.51,"Classic Cars"
10358,"1964 Mercedes Tour Bus",20,99.41,1988.20,2454.60,466.40,19.001059,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-10,74.86,"Trucks and Buses"
10358,"1992 Ferrari 360 Spider red",32,137.17,4389.44,5418.88,1029.44,18.997284,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-10,77.90,"Classic Cars"
10358,"1970 Triumph Spitfire",25,117.77,2944.25,3590.50,646.25,17.998886,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-10,91.92,"Classic Cars"
10358,"1939 Cadillac Limousine",30,46.29,1388.70,1509.30,120.60,7.990459,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-10,23.14,"Vintage Cars"
10358,"1970 Dodge Coronet",44,56.07,2467.08,2543.20,76.12,2.993080,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-10,32.37,"Classic Cars"
10358,"1962 Volkswagen Microbus",41,127.79,5239.39,5239.39,0.00,0.000000,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-10,61.34,"Trucks and Buses"
10358,"1958 Chevy Corvette Limited Edition",36,33.59,1209.24,1272.96,63.72,5.005656,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-10,15.91,"Classic Cars"
10358,"1936 Chrysler Airflow",41,88.62,3633.42,3992.99,359.57,9.005031,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-10,57.46,"Vintage Cars"
10358,"1980’s GM Manhattan Express",41,82.83,3396.03,3948.71,552.68,13.996470,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-10,53.93,"Trucks and Buses"
10358,"1996 Peterbilt 379 Stake Bed with Outrigger",36,51.71,1861.56,2327.04,465.48,20.003094,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-10,33.61,"Trucks and Buses"
10358,"1982 Camaro Z28",27,85.98,2321.46,2731.05,409.59,14.997528,"Euro+ Shopping Channel","Gerard Hernandez",2004-12-10,46.53,"Classic Cars"
10359,"1972 Alfa Romeo GTA",48,122.40,5875.20,6528.00,652.80,10.000000,"Reims Collectables","Loui Bondur",2004-12-15,85.68,"Classic Cars"
10359,"2001 Ferrari Enzo",42,180.79,7593.18,8727.60,1134.42,12.998075,"Reims Collectables","Loui Bondur",2004-12-15,95.59,"Classic Cars"
10359,"1969 Ford Falcon",49,162.64,7969.36,8477.98,508.62,5.999306,"Reims Collectables","Loui Bondur",2004-12-15,83.05,"Classic Cars"
10359,"1992 Porsche Cayenne Turbo Silver",22,108.82,2394.04,2602.16,208.12,7.997971,"Reims Collectables","Loui Bondur",2004-12-15,69.78,"Classic Cars"
10359,"1954 Greyhound Scenicruiser",36,45.45,1636.20,1947.96,311.76,16.004435,"Reims Collectables","Loui Bondur",2004-12-15,25.98,"Trucks and Buses"
10359,"1950's Chicago Surface Lines Streetcar",22,62.14,1367.08,1367.08,0.00,0.000000,"Reims Collectables","Loui Bondur",2004-12-15,26.72,Trains
10359,"Diamond T620 Semi-Skirted Tanker",46,99.55,4579.30,5324.50,745.20,13.995680,"Reims Collectables","Loui Bondur",2004-12-15,68.29,"Trucks and Buses"
10359,"1962 City of Detroit Streetcar",25,47.45,1186.25,1464.50,278.25,18.999659,"Reims Collectables","Loui Bondur",2004-12-15,37.49,Trains
10360,"1980s Black Hawk Helicopter",50,126.15,6307.50,7884.50,1577.00,20.001268,"Kelly's Gift Shop","Peter Marsh",2004-12-16,77.27,Planes
10360,"P-51-D Mustang",41,68.43,2805.63,3463.68,658.05,18.998580,"Kelly's Gift Shop","Peter Marsh",2004-12-16,49.00,Planes
