productName,priceEach,buyPrice,MSRP,productLine,productScale,productVendor,quantityOrdered,customerName,customerCountry,customerCity,customerCreditLimit,employeeName,employeeCity,employeeCountry,employeeTerritory,orderDate
"2003 Harley-Davidson Eagle Drag Bike",182.04,91.02,193.66,Motorcycles,1:10,"Red Start Diecast",45,"Herkku Gifts","Norway  ",Bergen,96800.00,"Barry Jones",London,UK,EMEA,2003-11-18
"2003 Harley-Davidson Eagle Drag Bike",191.72,91.02,193.66,Motorcycles,1:10,"Red Start Diecast",49,"Mini Wheels Co.",USA,"San Francisco",64600.00,"Leslie Jennings","San Francisco",USA,NA,2003-12-01
"2003 Harley-Davidson Eagle Drag Bike",189.79,91.02,193.66,Motorcycles,1:10,"Red Start Diecast",34,"Osaka Souveniers Co.",Japan,Kita-ku,81200.00,"Mami Nishi",Tokyo,Japan,Japan,2004-01-12
"America West Airlines B757-200",99.72,68.80,99.72,Planes,1:700,"Motor City Art Classics",34,"Rovelli Gifts",Italy,Bergamo,119600.00,"Pamela Castillo",Paris,France,EMEA,2003-02-17
"America West Airlines B757-200",81.77,68.80,99.72,Planes,1:700,"Motor City Art Classics",24,"Australian Collectors, Co.",Australia,Melbourne,117300.00,"Andy Fixter",Sydney,Australia,APAC,2003-04-29
"America West Airlines B757-200",86.76,68.80,99.72,Planes,1:700,"Motor City Art Classics",40,"Gift Ideas Corp.",USA,Glendale,49700.00,"George Vanauf",NYC,USA,NA,2003-06-16
"America West Airlines B757-200",79.78,68.80,99.72,Planes,1:700,"Motor City Art Classics",26,"Mini Creations Ltd.",USA,"New Bedford",94500.00,"Julie Firrelli",Boston,USA,NA,2003-08-10
"America West Airlines B757-200",87.75,68.80,99.72,Planes,1:700,"Motor City Art Classics",20,"Toys of Finland, Co.",Finland,Helsinki,96500.00,"Larry Bott",London,UK,EMEA,2003-10-06
"America West Airlines B757-200",87.75,68.80,99.72,Planes,1:700,"Motor City Art Classics",31,"Technics Stores Inc.",USA,Burlingame,84600.00,"Leslie Jennings","San Francisco",USA,NA,2003-10-28
"America West Airlines B757-200",91.74,68.80,99.72,Planes,1:700,"Motor City Art Classics",22,"Alpha Cognac",France,Toulouse,61100.00,"Gerard Hernandez",Paris,France,EMEA,2003-11-08
"America West Airlines B757-200",95.73,68.80,99.72,Planes,1:700,"Motor City Art Classics",44,"King Kong Collectables, Co.","Hong Kong","Central Hong Kong",58600.00,"Mami Nishi",Tokyo,Japan,Japan,2003-11-15
"America West Airlines B757-200",94.73,68.80,99.72,Planes,1:700,"Motor City Art Classics",42,"Cruz & Sons Co.",Philippines,"Makati City",81500.00,"Mami Nishi",Tokyo,Japan,Japan,2003-11-27
"America West Airlines B757-200",93.74,68.80,99.72,Planes,1:700,"Motor City Art Classics",26,"Osaka Souveniers Co.",Japan,Kita-ku,81200.00,"Mami Nishi",Tokyo,Japan,Japan,2004-01-12
"America West Airlines B757-200",90.75,68.80,99.72,Planes,1:700,"Motor City Art Classics",37,"Collectable Mini Designs Co.",USA,"San Diego",105000.00,"Leslie Thompson","San Francisco",USA,NA,2004-02-19
"America West Airlines B757-200",92.74,68.80,99.72,Planes,1:700,"Motor City Art Classics",38,"Royal Canadian Collectables, Ltd.",Canada,Tsawassen,89600.00,"George Vanauf",NYC,USA,NA,2004-04-02
"America West Airlines B757-200",90.75,68.80,99.72,Planes,1:700,"Motor City Art Classics",35,"The Sharp Gifts Warehouse",USA,"San Jose",77600.00,"Leslie Jennings","San Francisco",USA,NA,2004-05-11
"America West Airlines B757-200",81.77,68.80,99.72,Planes,1:700,"Motor City Art Classics",33,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2004-06-24
"America West Airlines B757-200",82.77,68.80,99.72,Planes,1:700,"Motor City Art Classics",39,"La Rochelle Gifts",France,Nantes,118200.00,"Gerard Hernandez",Paris,France,EMEA,2004-07-23
"America West Airlines B757-200",95.73,68.80,99.72,Planes,1:700,"Motor City Art Classics",45,"Norway Gifts By Mail, Co.","Norway  ",Oslo,95100.00,"Barry Jones",London,UK,EMEA,2004-08-21
"America West Airlines B757-200",96.73,68.80,99.72,Planes,1:700,"Motor City Art Classics",24,"Bavarian Collectables Imports, Co.",Germany,Munich,77000.00,"Barry Jones",London,UK,EMEA,2004-09-15
"America West Airlines B757-200",88.75,68.80,99.72,Planes,1:700,"Motor City Art Classics",35,"Mini Classics",USA,"White Plains",102700.00,"George Vanauf",NYC,USA,NA,2004-10-15
"America West Airlines B757-200",85.76,68.80,99.72,Planes,1:700,"Motor City Art Classics",23,giftsbymail.co.uk,UK,Cowes,93900.00,"Larry Bott",London,UK,EMEA,2004-11-01
"America West Airlines B757-200",95.73,68.80,99.72,Planes,1:700,"Motor City Art Classics",37,"Rovelli Gifts",Italy,Bergamo,119600.00,"Pamela Castillo",Paris,France,EMEA,2004-11-12
"America West Airlines B757-200",81.77,68.80,99.72,Planes,1:700,"Motor City Art Classics",55,"Enaco Distributors",Spain,Barcelona,60300.00,"Martin Gerard",Paris,France,EMEA,2004-11-24
"America West Airlines B757-200",87.75,68.80,99.72,Planes,1:700,"Motor City Art Classics",49,"Auto-Moto Classics Inc.",USA,Brickhaven,23000.00,"Steve Patterson",Boston,USA,NA,2004-12-03
"America West Airlines B757-200",91.74,68.80,99.72,Planes,1:700,"Motor City Art Classics",26,"Souveniers And Things Co.",Australia,Chatswood,93300.00,"Andy Fixter",Sydney,Australia,APAC,2004-12-17
"America West Airlines B757-200",94.73,68.80,99.72,Planes,1:700,"Motor City Art Classics",33,"La Rochelle Gifts",France,Nantes,118200.00,"Gerard Hernandez",Paris,France,EMEA,2005-02-03
"America West Airlines B757-200",90.75,68.80,99.72,Planes,1:700,"Motor City Art Classics",37,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2005-03-01
"America West Airlines B757-200",98.72,68.80,99.72,Planes,1:700,"Motor City Art Classics",22,"Reims Collectables",France,Reims,81100.00,"Loui Bondur",Paris,France,EMEA,2005-03-30
"America West Airlines B757-200",98.72,68.80,99.72,Planes,1:700,"Motor City Art Classics",85,"Tekni Collectables Inc.",USA,Newark,43000.00,"George Vanauf",NYC,USA,NA,2005-04-03
"America West Airlines B757-200",84.76,68.80,99.72,Planes,1:700,"Motor City Art Classics",22,"L'ordine Souveniers",Italy,"Reggio Emilia",121400.00,"Pamela Castillo",Paris,France,EMEA,2005-05-10
"American Airlines: B767-300",84.03,51.15,91.34,Planes,1:700,"Min Lin Diecast",27,"Rovelli Gifts",Italy,Bergamo,119600.00,"Pamela Castillo",Paris,France,EMEA,2004-11-12
"American Airlines: B767-300",73.99,51.15,91.34,Planes,1:700,"Min Lin Diecast",30,"Enaco Distributors",Spain,Barcelona,60300.00,"Martin Gerard",Paris,France,EMEA,2004-11-24
"American Airlines: B767-300",73.07,51.15,91.34,Planes,1:700,"Min Lin Diecast",39,"Gift Ideas Corp.",USA,Glendale,49700.00,"George Vanauf",NYC,USA,NA,2004-12-04
"American Airlines: B767-300",88.60,51.15,91.34,Planes,1:700,"Min Lin Diecast",20,"Souveniers And Things Co.",Australia,Chatswood,93300.00,"Andy Fixter",Sydney,Australia,APAC,2004-12-17
"American Airlines: B767-300",86.77,51.15,91.34,Planes,1:700,"Min Lin Diecast",37,"La Rochelle Gifts",France,Nantes,118200.00,"Gerard Hernandez",Paris,France,EMEA,2005-02-03
"American Airlines: B767-300",74.90,51.15,91.34,Planes,1:700,"Min Lin Diecast",46,FunGiftIdeas.com,USA,"New Bedford",85800.00,"Steve Patterson",Boston,USA,NA,2005-03-03
"American Airlines: B767-300",78.55,51.15,91.34,Planes,1:700,"Min Lin Diecast",47,"Reims Collectables",France,Reims,81100.00,"Loui Bondur",Paris,France,EMEA,2005-03-30
"American Airlines: B767-300",77.64,51.15,91.34,Planes,1:700,"Min Lin Diecast",11,"Tekni Collectables Inc.",USA,Newark,43000.00,"George Vanauf",NYC,USA,NA,2005-04-03
"American Airlines: B767-300",88.60,51.15,91.34,Planes,1:700,"Min Lin Diecast",23,"L'ordine Souveniers",Italy,"Reggio Emilia",121400.00,"Pamela Castillo",Paris,France,EMEA,2005-05-10
"American Airlines: B767-300",91.34,51.15,91.34,Planes,1:700,"Min Lin Diecast",31,"Rovelli Gifts",Italy,Bergamo,119600.00,"Pamela Castillo",Paris,France,EMEA,2003-02-17
"American Airlines: B767-300",91.34,51.15,91.34,Planes,1:700,"Min Lin Diecast",47,"Australian Collectors, Co.",Australia,Melbourne,117300.00,"Andy Fixter",Sydney,Australia,APAC,2003-04-29
"American Airlines: B767-300",76.73,51.15,91.34,Planes,1:700,"Min Lin Diecast",24,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2003-06-27
"American Airlines: B767-300",86.77,51.15,91.34,Planes,1:700,"Min Lin Diecast",36,"Mini Creations Ltd.",USA,"New Bedford",94500.00,"Julie Firrelli",Boston,USA,NA,2003-08-10
"American Airlines: B767-300",77.64,51.15,91.34,Planes,1:700,"Min Lin Diecast",48,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2003-10-08
"American Airlines: B767-300",91.34,51.15,91.34,Planes,1:700,"Min Lin Diecast",28,"Technics Stores Inc.",USA,Burlingame,84600.00,"Leslie Jennings","San Francisco",USA,NA,2003-10-28
"American Airlines: B767-300",75.81,51.15,91.34,Planes,1:700,"Min Lin Diecast",23,"Kelly's Gift Shop","New Zealand","Auckland  ",110000.00,"Peter Marsh",Sydney,Australia,APAC,2003-11-11
"American Airlines: B767-300",84.95,51.15,91.34,Planes,1:700,"Min Lin Diecast",34,"King Kong Collectables, Co.","Hong Kong","Central Hong Kong",58600.00,"Mami Nishi",Tokyo,Japan,Japan,2003-11-15
"American Airlines: B767-300",81.29,51.15,91.34,Planes,1:700,"Min Lin Diecast",48,"West Coast Collectables Co.",USA,Burbank,55400.00,"Leslie Thompson","San Francisco",USA,NA,2003-12-01
"American Airlines: B767-300",87.69,51.15,91.34,Planes,1:700,"Min Lin Diecast",21,"Osaka Souveniers Co.",Japan,Kita-ku,81200.00,"Mami Nishi",Tokyo,Japan,Japan,2004-01-12
"American Airlines: B767-300",84.03,51.15,91.34,Planes,1:700,"Min Lin Diecast",25,"Australian Collectors, Co.",Australia,Melbourne,117300.00,"Andy Fixter",Sydney,Australia,APAC,2004-02-20
"American Airlines: B767-300",88.60,51.15,91.34,Planes,1:700,"Min Lin Diecast",25,"Royal Canadian Collectables, Ltd.",Canada,Tsawassen,89600.00,"George Vanauf",NYC,USA,NA,2004-04-02
"American Airlines: B767-300",91.34,51.15,91.34,Planes,1:700,"Min Lin Diecast",31,"The Sharp Gifts Warehouse",USA,"San Jose",77600.00,"Leslie Jennings","San Francisco",USA,NA,2004-05-11
"American Airlines: B767-300",87.69,51.15,91.34,Planes,1:700,"Min Lin Diecast",40,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2004-06-24
"American Airlines: B767-300",85.86,51.15,91.34,Planes,1:700,"Min Lin Diecast",32,"La Rochelle Gifts",France,Nantes,118200.00,"Gerard Hernandez",Paris,France,EMEA,2004-07-23
"American Airlines: B767-300",87.69,51.15,91.34,Planes,1:700,"Min Lin Diecast",24,"Norway Gifts By Mail, Co.","Norway  ",Oslo,95100.00,"Barry Jones",London,UK,EMEA,2004-08-21
"American Airlines: B767-300",75.81,51.15,91.34,Planes,1:700,"Min Lin Diecast",42,"Bavarian Collectables Imports, Co.",Germany,Munich,77000.00,"Barry Jones",London,UK,EMEA,2004-09-15
"American Airlines: B767-300",73.07,51.15,91.34,Planes,1:700,"Min Lin Diecast",21,"Mini Classics",USA,"White Plains",102700.00,"George Vanauf",NYC,USA,NA,2004-10-15
"American Airlines: B767-300",74.90,51.15,91.34,Planes,1:700,"Min Lin Diecast",34,giftsbymail.co.uk,UK,Cowes,93900.00,"Larry Bott",London,UK,EMEA,2004-11-01
"American Airlines: MD-11S",60.70,36.27,74.03,Planes,1:700,"Second Gear Diecast",42,"Osaka Souveniers Co.",Japan,Kita-ku,81200.00,"Mami Nishi",Tokyo,Japan,Japan,2004-01-12
"American Airlines: MD-11S",66.63,36.27,74.03,Planes,1:700,"Second Gear Diecast",43,"Collectable Mini Designs Co.",USA,"San Diego",105000.00,"Leslie Thompson","San Francisco",USA,NA,2004-02-19
"American Airlines: MD-11S",70.33,36.27,74.03,Planes,1:700,"Second Gear Diecast",34,"Royal Canadian Collectables, Ltd.",Canada,Tsawassen,89600.00,"George Vanauf",NYC,USA,NA,2004-04-02
"American Airlines: MD-11S",65.89,36.27,74.03,Planes,1:700,"Second Gear Diecast",38,"The Sharp Gifts Warehouse",USA,"San Jose",77600.00,"Leslie Jennings","San Francisco",USA,NA,2004-05-11
"American Airlines: MD-11S",64.41,36.27,74.03,Planes,1:700,"Second Gear Diecast",35,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2004-06-24
"American Airlines: MD-11S",59.96,36.27,74.03,Planes,1:700,"Second Gear Diecast",31,"La Rochelle Gifts",France,Nantes,118200.00,"Gerard Hernandez",Paris,France,EMEA,2004-07-23
"American Airlines: MD-11S",73.29,36.27,74.03,Planes,1:700,"Second Gear Diecast",32,"Norway Gifts By Mail, Co.","Norway  ",Oslo,95100.00,"Barry Jones",London,UK,EMEA,2004-08-21
"American Airlines: MD-11S",61.44,36.27,74.03,Planes,1:700,"Second Gear Diecast",47,"Bavarian Collectables Imports, Co.",Germany,Munich,77000.00,"Barry Jones",London,UK,EMEA,2004-09-15
"American Airlines: MD-11S",62.93,36.27,74.03,Planes,1:700,"Second Gear Diecast",39,"Mini Classics",USA,"White Plains",102700.00,"George Vanauf",NYC,USA,NA,2004-10-15
"American Airlines: MD-11S",68.11,36.27,74.03,Planes,1:700,"Second Gear Diecast",44,giftsbymail.co.uk,UK,Cowes,93900.00,"Larry Bott",London,UK,EMEA,2004-11-01
"American Airlines: MD-11S",69.59,36.27,74.03,Planes,1:700,"Second Gear Diecast",39,"Rovelli Gifts",Italy,Bergamo,119600.00,"Pamela Castillo",Paris,France,EMEA,2004-11-12
"American Airlines: MD-11S",66.63,36.27,74.03,Planes,1:700,"Second Gear Diecast",50,"Tokyo Collectables, Ltd",Japan,Minato-ku,94400.00,"Mami Nishi",Tokyo,Japan,Japan,2004-11-23
"American Airlines: MD-11S",62.19,36.27,74.03,Planes,1:700,"Second Gear Diecast",22,"Auto-Moto Classics Inc.",USA,Brickhaven,23000.00,"Steve Patterson",Boston,USA,NA,2004-12-03
"American Airlines: MD-11S",62.19,36.27,74.03,Planes,1:700,"Second Gear Diecast",35,"Souveniers And Things Co.",Australia,Chatswood,93300.00,"Andy Fixter",Sydney,Australia,APAC,2004-12-17
"American Airlines: MD-11S",68.11,36.27,74.03,Planes,1:700,"Second Gear Diecast",45,"Oulu Toy Supplies, Inc.",Finland,Oulu,90500.00,"Larry Bott",London,UK,EMEA,2005-01-31
"American Airlines: MD-11S",59.22,36.27,74.03,Planes,1:700,"Second Gear Diecast",44,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2005-03-01
"American Airlines: MD-11S",62.19,36.27,74.03,Planes,1:700,"Second Gear Diecast",36,"Reims Collectables",France,Reims,81100.00,"Loui Bondur",Paris,France,EMEA,2005-03-30
"American Airlines: MD-11S",66.63,36.27,74.03,Planes,1:700,"Second Gear Diecast",40,"Tekni Collectables Inc.",USA,Newark,43000.00,"George Vanauf",NYC,USA,NA,2005-04-03
"American Airlines: MD-11S",63.67,36.27,74.03,Planes,1:700,"Second Gear Diecast",43,"L'ordine Souveniers",Italy,"Reggio Emilia",121400.00,"Pamela Castillo",Paris,France,EMEA,2005-05-10
"American Airlines: MD-11S",70.33,36.27,74.03,Planes,1:700,"Second Gear Diecast",48,"Rovelli Gifts",Italy,Bergamo,119600.00,"Pamela Castillo",Paris,France,EMEA,2003-02-17
"American Airlines: MD-11S",63.67,36.27,74.03,Planes,1:700,"Second Gear Diecast",26,"Salzburg Collectables",Austria,Salzburg,71700.00,"Pamela Castillo",Paris,France,EMEA,2003-04-28
"American Airlines: MD-11S",63.67,36.27,74.03,Planes,1:700,"Second Gear Diecast",26,"Gift Ideas Corp.",USA,Glendale,49700.00,"George Vanauf",NYC,USA,NA,2003-06-16
"American Airlines: MD-11S",65.15,36.27,74.03,Planes,1:700,"Second Gear Diecast",34,"Mini Creations Ltd.",USA,"New Bedford",94500.00,"Julie Firrelli",Boston,USA,NA,2003-08-10
"American Airlines: MD-11S",70.33,36.27,74.03,Planes,1:700,"Second Gear Diecast",44,"Toys of Finland, Co.",Finland,Helsinki,96500.00,"Larry Bott",London,UK,EMEA,2003-10-06
"American Airlines: MD-11S",67.37,36.27,74.03,Planes,1:700,"Second Gear Diecast",39,"Technics Stores Inc.",USA,Burlingame,84600.00,"Leslie Jennings","San Francisco",USA,NA,2003-10-28
"American Airlines: MD-11S",68.11,36.27,74.03,Planes,1:700,"Second Gear Diecast",45,"Alpha Cognac",France,Toulouse,61100.00,"Gerard Hernandez",Paris,France,EMEA,2003-11-08
"American Airlines: MD-11S",70.33,36.27,74.03,Planes,1:700,"Second Gear Diecast",44,"King Kong Collectables, Co.","Hong Kong","Central Hong Kong",58600.00,"Mami Nishi",Tokyo,Japan,Japan,2003-11-15
"American Airlines: MD-11S",74.03,36.27,74.03,Planes,1:700,"Second Gear Diecast",40,"Cruz & Sons Co.",Philippines,"Makati City",81500.00,"Mami Nishi",Tokyo,Japan,Japan,2003-11-27
"ATA: B757-300",113.90,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",32,"Rovelli Gifts",Italy,Bergamo,119600.00,"Pamela Castillo",Paris,France,EMEA,2003-02-17
"ATA: B757-300",106.79,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",24,"Australian Collectors, Co.",Australia,Melbourne,117300.00,"Andy Fixter",Sydney,Australia,APAC,2003-04-29
"ATA: B757-300",115.09,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",27,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2003-06-27
"ATA: B757-300",113.90,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",20,Toys4GrownUps.com,USA,Pasadena,90700.00,"Leslie Thompson","San Francisco",USA,NA,2003-08-25
"ATA: B757-300",109.16,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",48,"Frau da Collezione",Italy,Milan,34800.00,"Pamela Castillo",Paris,France,EMEA,2003-10-09
"ATA: B757-300",94.92,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",36,"Technics Stores Inc.",USA,Burlingame,84600.00,"Leslie Jennings","San Francisco",USA,NA,2003-10-28
"ATA: B757-300",98.48,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",25,"Kelly's Gift Shop","New Zealand","Auckland  ",110000.00,"Peter Marsh",Sydney,Australia,APAC,2003-11-11
"ATA: B757-300",96.11,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",29,"Herkku Gifts","Norway  ",Bergen,96800.00,"Barry Jones",London,UK,EMEA,2003-11-18
"ATA: B757-300",115.09,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",39,"King Kong Collectables, Co.","Hong Kong","Central Hong Kong",58600.00,"Mami Nishi",Tokyo,Japan,Japan,2003-12-01
"ATA: B757-300",98.48,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",25,"Osaka Souveniers Co.",Japan,Kita-ku,81200.00,"Mami Nishi",Tokyo,Japan,Japan,2004-01-12
"ATA: B757-300",113.90,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",29,"Australian Collectors, Co.",Australia,Melbourne,117300.00,"Andy Fixter",Sydney,Australia,APAC,2004-02-20
"ATA: B757-300",116.28,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",25,"Royal Canadian Collectables, Ltd.",Canada,Tsawassen,89600.00,"George Vanauf",NYC,USA,NA,2004-04-02
"ATA: B757-300",98.48,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",44,"The Sharp Gifts Warehouse",USA,"San Jose",77600.00,"Leslie Jennings","San Francisco",USA,NA,2004-05-11
"ATA: B757-300",117.46,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",47,"Gift Depot Inc.",USA,Bridgewater,84300.00,"George Vanauf",NYC,USA,NA,2004-06-28
"ATA: B757-300",102.04,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",48,"La Rochelle Gifts",France,Nantes,118200.00,"Gerard Hernandez",Paris,France,EMEA,2004-07-23
"ATA: B757-300",102.04,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",45,"Marta's Replicas Co.",USA,Cambridge,123700.00,"Steve Patterson",Boston,USA,NA,2004-08-27
"ATA: B757-300",111.53,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",35,"Clover Collections, Co.",Ireland,Dublin,69400.00,"Barry Jones",London,UK,EMEA,2004-09-16
"ATA: B757-300",100.85,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",31,"Mini Classics",USA,"White Plains",102700.00,"George Vanauf",NYC,USA,NA,2004-10-15
"ATA: B757-300",102.04,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",50,"Diecast Classics Inc.",USA,Allentown,100600.00,"Steve Patterson",Boston,USA,NA,2004-11-02
"ATA: B757-300",117.46,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",33,"Rovelli Gifts",Italy,Bergamo,119600.00,"Pamela Castillo",Paris,France,EMEA,2004-11-12
"ATA: B757-300",98.48,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",29,"Enaco Distributors",Spain,Barcelona,60300.00,"Martin Gerard",Paris,France,EMEA,2004-11-24
"ATA: B757-300",98.48,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",48,"Gift Ideas Corp.",USA,Glendale,49700.00,"George Vanauf",NYC,USA,NA,2004-12-04
"ATA: B757-300",107.97,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",44,"Souveniers And Things Co.",Australia,Chatswood,93300.00,"Andy Fixter",Sydney,Australia,APAC,2004-12-17
"ATA: B757-300",98.48,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",25,"La Rochelle Gifts",France,Nantes,118200.00,"Gerard Hernandez",Paris,France,EMEA,2005-02-03
"ATA: B757-300",111.53,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",50,FunGiftIdeas.com,USA,"New Bedford",85800.00,"Steve Patterson",Boston,USA,NA,2005-03-03
"ATA: B757-300",102.04,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",23,"Reims Collectables",France,Reims,81100.00,"Loui Bondur",Paris,France,EMEA,2005-03-30
"ATA: B757-300",96.11,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",21,"Tekni Collectables Inc.",USA,Newark,43000.00,"George Vanauf",NYC,USA,NA,2005-04-03
"ATA: B757-300",98.48,59.33,118.65,Planes,1:700,"Highway 66 Mini Classics",41,"L'ordine Souveniers",Italy,"Reggio Emilia",121400.00,"Pamela Castillo",Paris,France,EMEA,2005-05-10
"Boeing X-32A JSF",41.22,32.77,49.66,Planes,1:72,"Motor City Art Classics",44,"Land of Toys Inc.",USA,NYC,114900.00,"George Vanauf",NYC,USA,NA,2004-11-15
"Boeing X-32A JSF",49.66,32.77,49.66,Planes,1:72,"Motor City Art Classics",27,"Tokyo Collectables, Ltd",Japan,Minato-ku,94400.00,"Mami Nishi",Tokyo,Japan,Japan,2004-11-23
"Boeing X-32A JSF",46.18,32.77,49.66,Planes,1:72,"Motor City Art Classics",49,"Auto-Moto Classics Inc.",USA,Brickhaven,23000.00,"Steve Patterson",Boston,USA,NA,2004-12-03
"Boeing X-32A JSF",47.67,32.77,49.66,Planes,1:72,"Motor City Art Classics",23,"Souveniers And Things Co.",Australia,Chatswood,93300.00,"Andy Fixter",Sydney,Australia,APAC,2004-12-17
"Boeing X-32A JSF",44.20,32.77,49.66,Planes,1:72,"Motor City Art Classics",25,"Oulu Toy Supplies, Inc.",Finland,Oulu,90500.00,"Larry Bott",London,UK,EMEA,2005-01-31
"Boeing X-32A JSF",47.67,32.77,49.66,Planes,1:72,"Motor City Art Classics",50,"Euro+ Shopping Channel",Spain,Madrid,227600.00,"Gerard Hernandez",Paris,France,EMEA,2005-03-01
"Boeing X-32A JSF",41.22,32.77,49.66,Planes,1:72,"Motor City Art Classics",34,"Reims Collectables",France,Reims,81100.00,"Loui Bondur",Paris,France,EMEA,2005-03-30
"Boeing X-32A JSF",41.71,32.77,49.66,Planes,1:72,"Motor City Art Classics",20,"The Sharp Gifts Warehouse",USA,"San Jose",77600.00,"Leslie Jennings","San Francisco",USA,NA,2005-04-01
"Boeing X-32A JSF",43.20,32.77,49.66,Planes,1:72,"Motor City Art Classics",42,"Australian Collectables, Ltd",Australia,"Glen Waverly",60300.00,"Andy Fixter",Sydney,Australia,APAC,2005-05-09
"Boeing X-32A JSF",43.70,32.77,49.66,Planes,1:72,"Motor City Art Classics",48,"Rovelli Gifts",Italy,Bergamo,119600.00,"Pamela Castillo",Paris,France,EMEA,2003-02-17
"Boeing X-32A JSF",40.22,32.77,49.66,Planes,1:72,"Motor City Art Classics",28,"Salzburg Collectables",Austria,Salzburg,71700.00,"Pamela Castillo",Paris,France,EMEA,2003-04-28
"Boeing X-32A JSF",40.22,32.77,49.66,Planes,1:72,"Motor City Art Classics",21,"Gift Ideas Corp.",USA,Glendale,49700.00,"George Vanauf",NYC,USA,NA,2003-06-16
"Boeing X-32A JSF",49.66,32.77,49.66,Planes,1:72,"Motor City Art Classics",37,"Mini Creations Ltd.",USA,"New Bedford",94500.00,"Julie Firrelli",Boston,USA,NA,2003-08-10
"Boeing X-32A JSF",49.16,32.77,49.66,Planes,1:72,"Motor City Art Classics",34,"Toys of Finland, Co.",Finland,Helsinki,96500.00,"Larry Bott",London,UK,EMEA,2003-10-06
"Boeing X-32A JSF",42.71,32.77,49.66,Planes,1:72,"Motor City Art Classics",40,"Scandinavian Gift Ideas",Sweden,Bräcke,116400.00,"Barry Jones",London,UK,EMEA,2003-10-23
"Boeing X-32A JSF",41.71,32.77,49.66,Planes,1:72,"Motor City Art Classics",45,"Alpha Cognac",France,Toulouse,61100.00,"Gerard Hernandez",Paris,France,EMEA,2003-11-08
"Boeing X-32A JSF",42.71,32.77,49.66,Planes,1:72,"Motor City Art Classics",28,"Double Decker Gift Stores, Ltd",UK,London,43300.00,"Larry Bott",London,UK,EMEA,2003-11-14
"Boeing X-32A JSF",39.73,32.77,49.66,Planes,1:72,"Motor City Art Classics",29,"Enaco Distributors",Spain,Barcelona,60300.00,"Martin Gerard",Paris,France,EMEA,2003-11-26
"Boeing X-32A JSF",44.20,32.77,49.66,Planes,1:72,"Motor City Art Classics",48,"Men 'R' US Retailers, Ltd.",USA,"Los Angeles",57700.00,"Leslie Thompson","San Francisco",USA,NA,2004-01-09
"Boeing X-32A JSF",45.19,32.77,49.66,Planes,1:72,"Motor City Art Classics",31,"Collectable Mini Designs Co.",USA,"San Diego",105000.00,"Leslie Thompson","San Francisco",USA,NA,2004-02-19
"Boeing X-32A JSF",45.69,32.77,49.66,Planes,1:72,"Motor City Art Classics",40,"Extreme Desk Decorations, Ltd","New Zealand",Wellington,86800.00,"Peter Marsh",Sydney,Australia,APAC,2004-03-30
"Boeing X-32A JSF",49.16,32.77,49.66,Planes,1:72,"Motor City Art Classics",32,"Cambridge Collectables Co.",USA,Cambridge,43400.00,"Julie Firrelli",Boston,USA,NA,2004-05-08
